"TimeGenerated [UTC]",DeviceId,SourceIp,UserId,UserPrincipalName,DestinationIp,DestinationPort,TenantId,TransactionId,ConnectionId,SessionId,TrafficType,DeviceCategory,DestinationFqdn,SourcePort,DeviceOperatingSystem,DeviceOperatingSystemVersion,AgentVersion,TransportProtocol,NetworkProtocol,Action,PolicyRuleId,PolicyId,SentBytes,ReceivedBytes,ReferrerHeader,OriginHeader,XForwardedFor,DestinationWebCategories,FilteringProfileId,FilteringProfileName,PolicyName,RuleName,InitiatingProcessName,ResourceTenantId,ThreatType,DestinationUrl,Description,AppId,ConnectorId,ConnectorName,ConnectorIp,ConnectionStatus,AccessType,ProcessingRegion,SourceSystem,Type
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"48.111.222.156",6419042465817269000,"74383981@obfuscated.com","23.54.19.170",443,"31803c28-f705-4a43-808b-e8a4046c163e","cdb8ba3c-5e50-4850-b288-4024b11856cb","wiP2rquxL0Gu/T45.0",,internet,Client,"assets.msn.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",1868,4388,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"240.235.163.65",6419042465817269000,"95912634@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142634Z-r15b5c656887xwvdxsqqknhrrc00000079s00000000002gd","Fn2RejdtE0W5oo6Y.0",,microsoft365,Client,"graph.microsoft.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",4073,730,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"13.63.216.171",6419042465817269000,"32689562@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142635Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002qv","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8193,1995,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"116.67.122.11",6419042465817269000,"29652166@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142634Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002qn","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8241,6809,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"142.236.141.242",6419042465817269000,"92006263@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142635Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002qz","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8189,2979,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"141.189.96.100",6419042465817269000,"79425758@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142634Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002qm","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8171,16771,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"222.217.61.244",6419042465817269000,"75471696@obfuscated.com","204.79.197.203",443,"31803c28-f705-4a43-808b-e8a4046c163e","2ceab7cf-7eba-47af-bf17-395f8503d7f8","n90/4IU80UqMr1B9.0",,internet,Client,"api.msn.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",3314,8987,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"220.184.2.28",6419042465817269000,"17125763@obfuscated.com","204.79.197.203",443,"31803c28-f705-4a43-808b-e8a4046c163e","462bd25a-21cf-4fab-b178-ea45539f1437","M45HFgDnGUKEC77J.0",,internet,Client,"api.msn.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",3610,9503,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"211.61.251.20",6419042465817269000,"92925880@obfuscated.com","204.79.197.203",443,"31803c28-f705-4a43-808b-e8a4046c163e","5d2a47a9-aef0-4bc1-a18a-3c24321c4e45","MvjvsoC0w0Wg0xM2.0",,internet,Client,"www.msn.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",3242,15590,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"239.104.47.89",6419042465817269000,"75040928@obfuscated.com","23.54.19.170",443,"31803c28-f705-4a43-808b-e8a4046c163e","50a32de4-c42c-4189-bd71-e7cc3d4a49f1","GBK74+JRE0ihnSjQ.0",,internet,Client,"assets.msn.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",4898,68469,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:35.000 PM",8842076412819800000,"181.92.5.51",6419042465817269000,"37132358@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142635Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002r5","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8158,1974,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:36.000 PM","-1182680621469496300","40.111.255.173",4324042219996216000,"90083633@obfuscated.com","52.96.113.130",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142636Z-r18fdd7677dbpvkndednma5xvn0000003f0g0000000000dh","a8eKrNMft0+t7zLr.0",,microsoft365,Client,"outlook.office365.com",60257,"Windows 11 Enterprise","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5199,2276,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:36.000 PM",8842076412819800000,"54.51.107.178",6419042465817269000,"41888260@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142636Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000032","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8198,2195,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:36.000 PM",8842076412819800000,"222.201.133.89",6419042465817269000,"33188645@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142636Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002r6","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8273,2006,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:36.000 PM",8842076412819800000,"221.81.167.196",6419042465817269000,"99924058@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142636Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002rb","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8205,2055,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:37.000 PM",8842076412819800000,"229.79.237.151",6419042465817269000,"46995118@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142636Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002rp","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8146,1638,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:37.000 PM","-1182680621469496300","159.32.182.175",4324042219996216000,"21039049@obfuscated.com","52.96.113.130",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142637Z-r18fdd7677dbpvkndednma5xvn0000003f0g0000000000dn","a8eKrNMft0+t7zLr.0",,microsoft365,Client,"outlook.office365.com",60257,"Windows 11 Enterprise","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5159,1146,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:37.000 PM","-1182680621469496300","62.95.131.211",4324042219996216000,"84488122@obfuscated.com","52.96.113.130",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142637Z-r18fdd7677dbpvkndednma5xvn0000003f0g0000000000dp","a8eKrNMft0+t7zLr.0",,microsoft365,Client,"outlook.office365.com",60257,"Windows 11 Enterprise","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5185,1596,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:37.000 PM",8842076412819800000,"95.112.83.207",6419042465817269000,"10986756@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142637Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002ru","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8186,2002,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:37.000 PM",8842076412819800000,"169.201.6.198",6419042465817269000,"72055750@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142637Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002rv","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8185,1950,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:37.000 PM",8842076412819800000,"3.15.189.178",6419042465817269000,"32470035@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142636Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002re","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",11859,1950,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"237.171.229.106",6419042465817269000,"74787886@obfuscated.com","23.54.19.170",443,"31803c28-f705-4a43-808b-e8a4046c163e","26dcfdeb-3108-4ec2-b053-c268f714eea9","aHFk+NYJo0Go3ScV.0",,internet,Client,"assets.msn.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",2652,5560,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"56.191.219.230",6419042465817269000,"13304973@obfuscated.com","23.54.19.170",443,"31803c28-f705-4a43-808b-e8a4046c163e","f3ffef9a-70e2-461f-9586-1da38878a151","69PMmlKGb0KM3pse.0",,internet,Client,"assets.msn.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",4066,25278,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"120.224.41.42",6419042465817269000,"80986745@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142638Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000033","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8442,2051,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"109.190.247.19",6419042465817269000,"00904302@obfuscated.com","23.67.33.72",443,"31803c28-f705-4a43-808b-e8a4046c163e","13d6a19a-ee78-4a03-bd76-4108d9b9cbc1","EZW8y38BOkOn2leP.0",,internet,Client,"img-s-msn-com.akamaized.net",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",1881,4343,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"98.174.210.243",6419042465817269000,"25973477@obfuscated.com","13.107.22.200",443,"31803c28-f705-4a43-808b-e8a4046c163e","bfab6feb-6c62-4dd4-b9e5-7e071e2b9acd","qj8lI1lw40Cf4Ast.0",,internet,Client,"www.bing.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",4509,45459,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"8.29.32.27",6419042465817269000,"11365696@obfuscated.com","23.55.167.32",443,"31803c28-f705-4a43-808b-e8a4046c163e","6f000ba9-60f1-4184-a697-a2025c202ea2","gx9kE6IsN0+3jp8O.0",,internet,Client,"th.bing.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",3636,232925,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"131.143.251.69",6419042465817269000,"48146181@obfuscated.com","23.55.167.32",443,"31803c28-f705-4a43-808b-e8a4046c163e","7023098a-747f-483c-8d45-0ca3679eaf38","sdN38ZhJbEuwoe4u.0",,internet,Client,"th.bing.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",1865,4556,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"180.194.210.225",6419042465817269000,"69614570@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142638Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002s4","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8167,1950,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM","-1182680621469496300","115.171.16.136",4324042219996216000,"60386700@obfuscated.com","52.96.113.130",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142638Z-r18fdd7677dbpvkndednma5xvn0000003f0g0000000000dr","a8eKrNMft0+t7zLr.0",,microsoft365,Client,"outlook.office365.com",60257,"Windows 11 Enterprise","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5159,1059,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:38.000 PM",8842076412819800000,"109.69.193.61",6419042465817269000,"55345326@obfuscated.com","23.67.33.72",443,"31803c28-f705-4a43-808b-e8a4046c163e","1834deec-18e8-463e-9212-c4b5b9db5465","eAfBEARo/EqCXBQR.0",,internet,Client,"img-s-msn-com.akamaized.net",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",3408,14492,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedgewebview2.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:39.000 PM",8842076412819800000,"100.216.196.90",6419042465817269000,"56783140@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142639Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002sm","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8167,1993,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:39.000 PM",8842076412819800000,"120.214.81.140",6419042465817269000,"39680446@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142639Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000034","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8167,1995,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:39.000 PM",8842076412819800000,"29.190.211.30",6419042465817269000,"34713986@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142639Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002st","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",11879,5674,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:39.000 PM",8842076412819800000,"176.76.214.171",6419042465817269000,"48639712@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142639Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002ss","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8309,14734,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:39.000 PM",8842076412819800000,"206.9.96.85",6419042465817269000,"83349632@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142638Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002sk","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",10948,2043,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:39.000 PM",8842076412819800000,"180.247.142.75",6419042465817269000,"82597979@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142639Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002su","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8445,1990,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:39.000 PM",8842076412819800000,"98.8.229.1",6419042465817269000,"36084681@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142638Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002se","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8183,42908,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:40.000 PM",8842076412819800000,"123.166.206.19",6419042465817269000,"77497277@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142640Z-r15b5c656887xwvdxsqqknhrrc00000079s00000000002gq","iPcAF855SUK9u8iz.0",,microsoft365,Client,"login.microsoftonline.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"backgroundTaskHost.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:40.000 PM",8842076412819800000,"0.252.166.191",6419042465817269000,"53368920@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142640Z-r15b5c656887xwvdxsqqknhrrc00000079t0000000000035","bFLENnlHbkKPOpU8.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8184,1997,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:40.000 PM",8842076412819800000,"116.254.27.192",6419042465817269000,"86937293@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142639Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002sy","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8833,18334,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:40.000 PM",8842076412819800000,"126.237.240.177",6419042465817269000,"62576733@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142640Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002tb","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8255,1989,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:26:40.000 PM",8842076412819800000,"181.18.193.38",6419042465817269000,"42699259@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142640Z-r15b5c656887xwvdxsqqknhrrc00000079sg0000000002td","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8183,10140,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
