TimeGenerated [UTC],access_method,account_id,account_name,acked,action,activity,alert,alert_id,alert_name,alert_type,app,app_activity,app_sessionid,appcategory,appsuite,asset_id,asset_object_id,breach_date,breach_description,breach_id,breach_media_references,breach_score,breach_target_references,browser,browser_sessionid,browser_version,bypass_traffic,category,cci,ccl,client_bytes,compliance_standards,conn_duration,conn_endtime,conn_starttime,connectionid,CononicalName,count_i,data_type,device,device_classification,dlp_file,dlp_incidentid,dlp_is_unique_count,dlp_mail_parent_id,dlp_parentid,dlp_profile,dlp_rule,dlp_rule_count,dlp_rule_severity,dlp_unique_count,domain,dst_country,dst_geoip_src,dst_latitude,dst_location,dst_longitude,dst_region,dst_timezone,dst_zipcode,dstip,dsthost,dstport,email_source,event_type,evt_src_chnl,exposure,external_collaborator_count,external_email,file_cls_encrypted,file_lang,file_path,file_size,file_type,from_user,fromlogs,hostname,http_transaction_count,iaas_asset_tags,iaas_remediated,instance,instance_id,internal_collaborator_count,justification_reason,justification_type,last_app,last_country,last_device,last_location,last_region,last_timestamp,log_file_name,malicious,malsite_category,malsite_country,malsite_id,malsite_ip_host,malsite_latitude,malsite_longitude,malsite_region,managed_app,managementID,matched_username,md5,mime_type,modified,netskope_activity,netskope_pop,notify_template,nsdeviceuid,numbytes,object,object_id,object_type,org,organization_unit,orig_ty,orignal_file_path,os,os_version,other_categories,outer_doc_type,owner,page,page_site,parent_id,password_type,policy,policy_actions,policy_id,profile_id,protocol,referer,region_id,region_name,req_cnt,requestid,resource_category,resource_group,resp_cnt,sa_profile_id,sa_profile_name,sa_rule_id,sa_rule_name,sa_rule_severity,sAMAccountName,sanctioned_instance,scan_type,serial,server_bytes,sessionid,severity,severity_level,severity_level_id,sfwder,sha256,shared_domains,shared_with,site,src_country,src_geoip_src,src_latitude,src_location,src_longitude,src_region,src_time,src_timezone,src_zipcode,srcip,suppression_end_time,suppression_key,suppression_start_time,telemetry_app,threat_match_field,threat_match_value,threat_source_id,threshold,threshold_time,timestamp,title_s,to_object,total_collaborator_count,traffic_type,transactionid,true_obj_category,true_obj_type,tss_mode,two_factor_auth,type_s,universal_connector,ur_normalized,url,user,user_generated,user_id,useragent,userip,userkey,userPrincipalName,web_universal_connector,TenantId,Type,_ResourceId
"16/06/2026, 06:26:46.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,8089903761584793704,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:46 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591206,,,0,Web,8089903761584793704,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,LinkedIn,,0,Professional Networking,,,,,,,,,,,0,,,Professional Networking,65,medium,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,37,San Francisco,-123,California,America/Los_Angeles,N/A,104.18.41.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Professional Networking"",""All Categories"",""Risk and Crime"",""CapitalMarkets_and_Corporate Allow"",""DLP All Categories "",""Engineering"",""Marketing"",""Executives"",""Social Media""]",,,rum22.perf.linkedin.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393850907195427841,,,0,,,,,,,,,,0,,,,,,,,,Linkedin,GB,0,54,Newcastle upon Tyne,-2,England,Tue Jun 16 07:26:46 2026,Europe/London,NE5,86.8.36.0,0,,0,,,,0,,,1781591206,,,0,CloudApp,0,,,,,nspolicy,,douglas.reed1@corporate.com,rum22.perf.linkedin.com,Craig.Smith1@corporate.com,,,,192.168.0.136,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Atlassian Accounts,,0,Application Suite,,,,,,,,,,,0,,,Application Suite,86,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,NL,0,52,Amsterdam,4,North Holland,Europe/Amsterdam,1016,185.166.141.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Application Suite"",""DLP All Categories "",""Marketing"",""SSL NO DECRYPT ALL"",""All Categories"",""Technology""]",,,web-security-reports.services.atlassian.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393851267536473089,,,0,,,,,,,,,,0,,,,,,,,,Atlassian App Suite,GB,0,54,Newcastle upon Tyne,-2,England,Tue Jun 16 07:26:46 2026,Europe/London,NE5,86.8.36.0,0,,0,,,,0,,,1781591206,,,0,CloudApp,0,,,,,nspolicy,,douglas.reed1@corporate.com,web-security-reports.services.atlassian.com,Craig.Smith1@corporate.com,,,,192.168.0.136,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,47,Redmond,-123,Washington,America/Los_Angeles,N/A,150.171.109.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""All Categories"",""Technology""]",,,xpaywalletcdn-prod.azureedge.net,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853307310394369,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,54,Newcastle upon Tyne,-2,England,Tue Jun 16 07:26:46 2026,Europe/London,NE5,86.8.36.0,0,,0,,,,0,,,1781591206,,,0,Web,0,,,,,nspolicy,,douglas.reed1@corporate.com,xpaywalletcdn-prod.azureedge.net,Craig.Smith1@corporate.com,,,,192.168.0.136,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:44.000",Client,,,FALSE,block,Browse,yes,,[Utility] DNS over HTTPS,policy,DNS Over HTTPS,,5754666634689974621,General,,,,,,,,,,Chrome,3663950846471756290,,,General,,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,US,0,37,Mountain View,-123,California,America/Los_Angeles,N/A,8.8.8.0,,443,,,,,0,,,,,0,,,,Corporate-6069,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,silent_block.html,4738C42D-C0B6-D106-5B14-2A66FDD66B73,0,,,,,,,,Windows 11,Windows NT 11.0,"[""General"",""All Sector Websites"",""DLP All Categories "",""Marketing"",""All Categories"",""Technology""]",,,dns.google/dns-query?dns=AAABAAABAAAAAAABA3d3dwdnc3RhdGljA2NvbQAAAQABAAApEAAAAAAAAFQADABQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,dns,,,[Utility] DNS over HTTPS,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,8701724296648252667,,,0,,,,,,,,,,0,,unknown,,,,,,,DOH,IN,0,28,Delhi,77,National Capital Territory of Delhi,Tue Jun 16 11:56:44 2026,Asia/Kolkata,110001,103.225.59.0,0,,0,,,,0,,,1781591204,,,0,CloudApp,8701724296648252667,,,,,nspolicy,,thomas.wilson@corporate.com,dns.google/dns-query,reuben.ramesh@corporate.com,,,Chrome,192.168.1.37,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,Edit,yes,,[WEB] All Sector Web Access,policy,Amazon Kinesis,,4696698913580918274,Business Intelligence and Data Analytics,Amazon,,,,,,,,,,5761591961372255990,,,All Sector Websites,87,high,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,DE,0,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,3.74.148.0,,443,,,,,0,,,,,0,,,,Corporate-9364,,,,,9.0547E+11,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,03C835D0-BA98-0011-89EB-ED684C883501,0,,,,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Corporate No DLP User Alerts"",""All Categories"",""Technology"",""Engineering"",""Business Intelligence and Data Analytics""]",,,905469987510.data-kinesis.eu-central-1.amazonaws.com/,905469987510.data-kinesis.eu-central-1.amazonaws.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,6943950510830566618,,,0,,,,,,,,,,0,,,,,,,,,Amazon Kinesis,IN,0,12,Bengaluru,77,Karnataka,Tue Jun 16 11:56:46 2026,Asia/Kolkata,562130,49.207.195.0,0,,0,,,,0,,,1781591206,,,0,CloudApp,6943950510830566618,,,,,nspolicy,,derek.johnson@corporate.com,905469987510.data-kinesis.eu-central-1.amazonaws.com/,Mansi.Pandey@corporate.com,,,"aws-sdk-go-v2/1.41.7 ua/2.1 os/windows lang/go#1.26.3 md/GOOS#windows md/GOARCH#amd64 api/kinesis#1.43.7 m/E,e",192.168.1.102,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,Edit,yes,,[WEB] Kriya Temp  Access,policy,Google Drive,,8755455595597889721,Cloud Storage,Google App,,,,,,,,,Chrome,4054711562922334474,149.0.0.0,,Kriya Allow List,87,high,0,,0,,,2046601412204286866,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,142.251.30.0,,443,,,,,0,,,,,0,,k.histrov@corporate.com,,Corporate-3999,,,,,corporate.com,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,1617321A-ED0C-EA46-D03D-EA95CCD285EA,0,,17zdf7EdmEfiK87k6uYP8rN5iay5RrHkOecTb3l0UfZA,Document,,,,,Windows 11,Windows NT 11.0,"[""Kriya Allow List"",""All Categories"",""CapitalMarkets_and_Corporate Allow"",""DLP All Categories "",""Marketing"",""Potentially malicious sites"",""G-Suite Access"",""File Transfers"",""Executives"",""Prohibited Sites"",""Cloud Storage""]",,,docs.google.com,Google Drive,,,[WEB] Kriya Temp  Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,https://docs.google.com/spreadsheets/d/17zdf7EdmEfiK87k6uYP8rN5iay5RrHkOecTb3l0UfZA/edit?gid=1708606351,,,0,4252780909104881950,,,0,,,,,,,,,,0,,unknown,,,,,,,Google Drive,GB,0,51,London,-1,England,Tue Jun 16 07:26:46 2026,Europe/London,N/A,185.238.222.0,0,,0,,,,0,,,1781591206,,,0,CloudApp,3954089612998707774,,,,,nspolicy,,m.petrov@corporate.com,docs.google.com/spreadsheets/d/17zdf7EdmEfiK87k6uYP8rN5iay5RrHkOecTb3l0UfZA/save,k.histrov@corporate.com,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",192.168.1.111,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,38,Washington,-79,Virginia,America/New_York,22747,52.168.117.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,mobile.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852547193188355,,,0,,,,,,,,,,0,,,,,,,,,,IN,0,12,Bengaluru,77,Karnataka,Tue Jun 16 11:56:46 2026,Asia/Kolkata,562130,103.163.65.0,0,,0,,,,0,,,1781591206,,,0,Web,0,,,,,nspolicy,,anil.bhosale@corporate.com,mobile.events.data.microsoft.com,Om.Karnewar@corporate.com,,,,10.12.167.87,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Accounts,,0,Application Suite,,,,,,,,,,,0,,,Application Suite,84,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IN,0,13,Chennai,80,Tamil Nadu,Asia/Kolkata,600001,20.190.174.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Application Suite"",""DLP All Categories "",""Marketing"",""SSL NO DECRYPT ALL"",""All Categories"",""Technology""]",,,graph.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852953075976449,,,0,,,,,,,,,,0,,,,,,,,,Microsoft Office 365 Suite,IN,0,12,Bengaluru,77,Karnataka,Tue Jun 16 11:56:46 2026,Asia/Kolkata,562130,103.163.65.0,0,,0,,,,0,,,1781591206,,,0,CloudApp,0,,,,,nspolicy,,anil.bhosale@corporate.com,graph.microsoft.com,Om.Karnewar@corporate.com,,,,10.12.167.88,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,20.50.73.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Mac OSX 26.5.1,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,eu-v20.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853462902347267,,,0,,,,,,,,,,0,,,,,,,,,,IN,0,28,New Delhi,77,National Capital Territory of Delhi,Tue Jun 16 11:56:46 2026,Asia/Kolkata,110005,110.235.234.0,0,,0,,,,0,,,1781591206,,,0,Web,0,,,,,nspolicy,,rahul.yadav@corporate.com,eu-v20.events.data.microsoft.com,Vicky.Poonia@corporate.com,,,,192.168.1.7,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,4469587467134532459,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:46 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591206,,,0,Web,4469587467134532459,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,9123703410329835033,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:46 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591206,,,0,Web,9123703410329835033,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:47.000",Client,,,FALSE,alert,Edit,yes,,[WEB] All Sector Web Access,policy,Amazon Kinesis,,4696698913580918274,Business Intelligence and Data Analytics,Amazon,,,,,,,,,,5761591961372255990,,,All Sector Websites,87,high,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,DE,0,50,Frankfurt am Main,8,Hesse,Europe/Berlin,60313,3.74.148.0,,443,,,,,0,,,,,0,,,,Corporate-9364,,,,,9.0547E+11,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,,03C835D0-BA98-0011-89EB-ED684C883501,0,,,,,,,,Windows 11,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Corporate No DLP User Alerts"",""All Categories"",""Technology"",""Engineering"",""Business Intelligence and Data Analytics""]",,,905469987510.data-kinesis.eu-central-1.amazonaws.com/,905469987510.data-kinesis.eu-central-1.amazonaws.com,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,6943950510830566618,,,0,,,,,,,,,,0,,,,,,,,,Amazon Kinesis,IN,0,12,Bengaluru,77,Karnataka,Tue Jun 16 11:56:47 2026,Asia/Kolkata,562130,49.207.195.0,0,,0,,,,0,,,1781591207,,,0,CloudApp,4383192372529799292,,,,,nspolicy,,derek.johnson@corporate.com,905469987510.data-kinesis.eu-central-1.amazonaws.com/,Mansi.Pandey@corporate.com,,,"aws-sdk-go-v2/1.41.7 ua/2.1 os/windows lang/go#1.26.3 md/GOOS#windows md/GOARCH#amd64 api/kinesis#1.43.7 m/E,e",192.168.1.102,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Azure DevOps,,0,Development Tools,,,,,,,,,,,0,,,Development Tools,84,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,29,San Antonio,-99,Texas,America/Chicago,78288,23.100.122.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Mac OSX 26.5.1,"[""All Sector Websites"",""DLP All Categories "",""Engineering"",""Marketing"",""Development Tools"",""Platforms"",""All Categories"",""Technology""]",,,rt.services.visualstudio.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393849119910334465,,,0,,,,,,,,,,0,,,,,,,,,Visual Studio,PL,0,51,Lubartów,22,Lublin,Tue Jun 16 08:26:46 2026,Europe/Warsaw,21-100,46.151.187.0,0,,0,,,,0,,,1781591206,,,0,CloudApp,0,,,,,nspolicy,,pawel.kowalski@corporate.com,rt.services.visualstudio.com,Tomasz.Kucharzyk@corporate.com,,,,192.168.68.53,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,41,Des Moines,-94,Iowa,America/Chicago,50307,104.208.16.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,self.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852546840951297,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,53,St Helens,-3,England,Tue Jun 16 07:26:46 2026,Europe/London,WA9,94.0.129.0,0,,0,,,,0,,,1781591206,,,0,Web,0,,,,,nspolicy,,susan.barker@corporate.com,self.events.data.microsoft.com,gill.hillier@corporate.com,,,,192.168.0.161,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Teams,,0,Collaboration,,,,,,,,,,,0,,,Collaboration,89,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,37,San Jose,-122,California,America/Los_Angeles,95141,20.184.175.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Collaboration"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,teams.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852547218341123,,,0,,,,,,,,,,0,,,,,,,,,Microsoft Teams,IN,0,23,Ahmedabad,72,Gujarat,Tue Jun 16 11:56:46 2026,Asia/Kolkata,380008,106.194.78.0,0,,0,,,,0,,,1781591206,,,0,CloudApp,0,,,,,nspolicy,,amit.verma@corporate.com,teams.events.data.microsoft.com,Piyush.Jayswal@corporate.com,,,,172.20.10.2,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,20.50.73.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,eu-v10c.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853466140066561,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,51,Windsor,-1,England,Tue Jun 16 07:26:46 2026,Europe/London,SL4,134.65.142.0,0,,0,,,,0,,,1781591206,,,0,Web,0,,,,,nspolicy,,patricia.roy@corporate.com,eu-v10c.events.data.microsoft.com,john.peters@corporate.com,,,,192.168.68.115,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,8286237362536754167,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:46 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591206,,,0,Web,8286237362536754167,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
