TimeGenerated [UTC],AlertId,AlertName,AlertDescription,AlertVerdict,AlertStatus,AlertOriginalStatus,Dvc,DvcDescription,DvcIpAddr,DvcId,DvcIdType,DvcOs,DvcOsVersion,User,ProcessName,ProcessId,ProcessCommandLine,FileName,EventUid,EventType,EventCount,EventSeverity,EventOriginalSeverity,EventMessage,EventOriginalType,EventSubType,EventOriginalSubType,EventStartTime [UTC],EventEndTime [UTC],EventProduct,EventVendor,EventResult,EventSchema,EventSchemaVersion,IpAddr,,Username,UsernameType,Rule,RuleNumber,RuleName,RuleDescription,DvcHostname,Hostname,ThreatOriginalCategory,AttackTactics,AttackTechniques,Type,AdditionalFields
"7/17/2026, 5:49:40.973 AM",2525294649199949126,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,10340,opera.exe,opera.exe,2525294649199949126,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.973 AM","7/17/2026, 5:49:40.973 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.973 AM",2525294649258669384,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,18004,opera.exe,opera.exe,2525294649258669384,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.973 AM","7/17/2026, 5:49:40.973 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.975 AM",2525294649258669385,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,13108,opera.exe,opera.exe,2525294649258669385,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.975 AM","7/17/2026, 5:49:40.975 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.976 AM",2525294649258669386,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,17776,opera.exe,opera.exe,2525294649258669386,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.976 AM","7/17/2026, 5:49:40.976 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,UnknownShimModuleLoaded,"Persistence, Privilege Escalation",Application Shimming (T1546.011),SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.976 AM",2525294649300612427,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,16440,opera.exe,opera.exe,2525294649300612427,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.976 AM","7/17/2026, 5:49:40.976 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.976 AM",2525294649300612428,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,4240,opera.exe,opera.exe,2525294649300612428,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.976 AM","7/17/2026, 5:49:40.976 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.976 AM",2525294649300612429,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,10668,opera.exe,opera.exe,2525294649300612429,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.976 AM","7/17/2026, 5:49:40.976 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.977 AM",2525294649350944078,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,10040,opera.exe,opera.exe,2525294649350944078,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.977 AM","7/17/2026, 5:49:40.977 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.977 AM",2525294649350944079,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,17852,opera.exe,opera.exe,2525294649350944079,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.977 AM","7/17/2026, 5:49:40.977 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.977 AM",2525294649350944080,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,14388,opera.exe,opera.exe,2525294649350944080,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.977 AM","7/17/2026, 5:49:40.977 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.977 AM",2525294649350944081,Detect Unapproved Browser (Opera and Brave),Process loaded unknown shim module,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,9524,opera.exe,opera.exe,2525294649350944081,Alert,1,Medium,Medium,Process loaded unknown shim module,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.977 AM","7/17/2026, 5:49:40.977 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.977 AM",2525294649426441554,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,8492,opera.exe,opera.exe,2525294649426441554,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.977 AM","7/17/2026, 5:49:40.977 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.977 AM",2525294649426441555,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,10444,opera.exe,opera.exe,2525294649426441555,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.977 AM","7/17/2026, 5:49:40.977 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.978 AM",2525294649426441556,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,620,opera.exe,opera.exe,2525294649426441556,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.978 AM","7/17/2026, 5:49:40.978 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.978 AM",2525294649426441557,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,17052,opera.exe,opera.exe,2525294649426441557,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.978 AM","7/17/2026, 5:49:40.978 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.978 AM",2525294649476773208,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,5760,opera.exe,opera.exe,2525294649476773208,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.978 AM","7/17/2026, 5:49:40.978 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.979 AM",2525294649476773207,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,2396,opera.exe,opera.exe,2525294649476773207,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.979 AM","7/17/2026, 5:49:40.979 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,UnknownShimModuleLoaded,"Persistence, Privilege Escalation",Application Shimming (T1546.011),SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.979 AM",2525294649476773209,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,17928,opera.exe,opera.exe,2525294649476773209,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.979 AM","7/17/2026, 5:49:40.979 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:49:40.979 AM",2525294649476773210,Detect Unapproved Browser (Opera and Brave),Detects the registration of a vectored exception handler,Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,opera.exe,17564,opera.exe,opera.exe,2525294649476773210,Alert,1,Medium,Medium,Detects the registration of a vectored exception handler,BEHAVIORALINDICATORS,Threat,malicious,"7/17/2026, 5:49:40.979 AM","7/17/2026, 5:49:40.979 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/25/2026, 12:14:16.389 AM",2509180765549703319,Detected multiple C2 implants behaviors including Core Impact framework (Fin7),Multiple functions were unhooked,Unknown,Active,unresolved,EGYxxxxY01,desktop,,801e1xxxx801e1,Other,windows,Windows 11 Enterprise,THOxxx@test.com,powershell.exe,51924,powershell.exe,powershell.exe,2509180765549703319,Alert,1,High,High,Multiple functions were unhooked,BEHAVIORALINDICATORS,Suspicious Activity,suspicious,"6/25/2026, 12:14:16.389 AM","6/25/2026, 12:14:16.389 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/1/2026, 5:44:45.592 PM",2514058147064896881,Detected multiple C2 implants behaviors including Core Impact framework (Fin7),Multiple functions were unhooked,Unknown,Active,unresolved,CLKxxxxK03,desktop,,18208xxxx18208,Other,windows,Windows 11 Enterprise,THOxxx@test.com,powershell.exe,57696,powershell.exe,powershell.exe,2514058147064896881,Alert,1,High,High,Multiple functions were unhooked,BEHAVIORALINDICATORS,Suspicious Activity,suspicious,"7/1/2026, 5:44:45.592 PM","7/1/2026, 5:44:45.592 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/17/2026, 8:51:26.697 PM",2504005248494483658,Putty Running Out of Downloads Folder,Verify if this is legitimate activity or not.,Unknown,Active,unresolved,AWUxxxxUS1,server,,1e6a3xxxx1e6a3,Other,windows,Windows 11 Enterprise multi-session,MY0xxx@test.com,putty.exe,7396,putty.exe,putty.exe,2504005248494483658,Alert,1,Medium,Medium,Verify if this is legitimate activity or not.,PROCESSCREATION,Threat,malicious,"6/17/2026, 8:51:26.697 PM","6/17/2026, 8:51:26.697 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,UnknownShimModuleLoaded,"Persistence, Privilege Escalation",Application Shimming (T1546.011),SentinelOneAlerts_CL,{}
"6/28/2026, 4:56:06.939 AM",2511496948714070222,Unapproved PenTest tool detected,,Unknown,Active,unresolved,LAPxxxxPTO,laptop,,2adc2xxxx2adc2,Other,windows,Windows 11 Home Single Language,P-5xxx@test.com,python.exe,13540,python.exe,python.exe,2511496948714070222,Alert,1,High,Critical,,FILEDELETION,Suspicious Activity,suspicious,"6/28/2026, 4:56:06.939 AM","6/28/2026, 4:56:06.939 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/29/2026, 7:31:25.871 PM",2512662285001265309,Unapproved PenTest tool detected,,Unknown,Active,unresolved,LAPxxxxPTO,laptop,,2adc2xxxx2adc2,Other,windows,Windows 11 Home Single Language,P-5xxx@test.com,python.exe,5412,python.exe,python.exe,2512662285001265309,Alert,1,High,Critical,,FILEDELETION,Suspicious Activity,suspicious,"6/29/2026, 7:31:25.871 PM","6/29/2026, 7:31:25.871 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"7/17/2026, 5:48:09.158 AM",2525293878546913765,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",Unknown,Active,unresolved,MKCxxxxC01,desktop,,1b159xxxx1b159,Other,windows,Windows 11 Enterprise,KG0xxx@test.com,recommend_installer.exe,3384,recommend_installer.exe,recommend_installer.exe,2525293878546913765,Alert,1,Medium,Medium,"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",FILECREATION,Threat,malicious,"7/17/2026, 5:48:09.158 AM","7/17/2026, 5:48:09.158 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,UnknownShimModuleLoaded,"Persistence, Privilege Escalation",Application Shimming (T1546.011),SentinelOneAlerts_CL,{}
"6/19/2026, 3:22:28.594 PM",2505289224745183563,Command Prompt opened by Sacsess,Sacsess is a remote access tool used in the Azure environment to run commands remotely into Azure vms.,Unknown,Active,unresolved,AEUxxxxUS1,server,,4cd6bxxxx4cd6b,Other,windows,Windows 11 Enterprise multi-session,THOxxx@test.com,sacsess.exe,27044,sacsess.exe,sacsess.exe,2505289224745183563,Alert,1,Medium,Medium,Sacsess is a remote access tool used in the Azure environment to run commands remotely into Azure vms.,PROCESSCREATION,Suspicious Activity,suspicious,"6/19/2026, 3:22:28.594 PM","6/19/2026, 3:22:28.594 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/11/2026, 11:13:56.251 PM",2499728312968702167,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2499728312968702167,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/11/2026, 11:13:56.251 PM","6/11/2026, 11:13:56.251 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/12/2026, 11:40:47.176 PM",2500466602112912205,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2500466602112912205,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/12/2026, 11:40:47.176 PM","6/12/2026, 11:40:47.176 PM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/14/2026, 3:33:33.589 AM",2501308536838071999,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2501308536838071999,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/14/2026, 3:33:33.589 AM","6/14/2026, 3:33:33.589 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/15/2026, 3:12:45.501 AM",2502022842625416879,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,4692,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2502022842625416879,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/15/2026, 3:12:45.501 AM","6/15/2026, 3:12:45.501 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/15/2026, 4:21:00.375 AM",2502057193180897531,File Signed by Connectwise Detected (ScreenConnect),DNS requested,Unknown,Active,unresolved,JE8xxxx82U,laptop,,281c2xxxx281c2,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,5032,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2502057193180897531,Alert,1,High,High,DNS requested,DNS,Threat,malicious,"6/15/2026, 4:21:00.375 AM","6/15/2026, 4:21:00.375 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
"6/16/2026, 3:25:20.032 AM",2502753947808380311,File Signed by Connectwise Detected (ScreenConnect),,Unknown,Active,unresolved,DESxxxxSKT,laptop,,d4e13xxxxd4e13,Other,windows,Windows 11 Home,THOxxx@test.com,ScreenConnect.ClientService.exe,4692,ScreenConnect.ClientService.exe,ScreenConnect.ClientService.exe,2502753947808380311,Alert,1,High,High,,PROCESSCREATION,Threat,malicious,"6/16/2026, 3:25:20.032 AM","6/16/2026, 3:25:20.032 AM",Singularity,SentinelOne,Success,AlertEvent,0.1,,,KG0xxx@test.com,UPN,Detect Unapproved Browser (Opera and Brave),,Detect Unapproved Browser (Opera and Brave),"Mitigate and Delete unapproved Internet browsers (Opera, Brave) to be executed",MKCxxxxC01,MKCxxxxC01,AddVehHandler,,,SentinelOneAlerts_CL,{}
