TenantId,TimeGenerated [UTC],Kind,Etag,OwnerDomain,SrcIpAddr,IdApplicationName,IdCustomerId,IdUniqueQualifier,IdTime,NetworkIpAsn,NetworkInfoRegionCode,NetworkInfoSubdivisionCode,ActorEmail,ActorCallerType,ActorProfileId,ActorKey,ActorApplicationInfoOauthClientId,ActorApplicationInfoApplicationName,ActorApplicationInfoImpersonation,ResourceDetails,EventType,EventName,EventParameters,AppName,ApplicationName,ClientType,DeviceId,DeviceType,GroupEmail,NewValue,OldValue,OwnerEmail,EventResourceId,EventResourceName,RuleName,SharedDriveId,TargetDomain,UserAgent,UserEmail,Value,Visibility,Timestamp,BrowserVersion,ChromeOrgUnitId,ContentHash,ContentName,ContentRiskLevel,ContentSize,ContentTransferMethod,ContentType,DeviceName,DevicePlatform,DeviceUser,EventResult,OrgUnitName,ProfileUserName,ScanId,TriggerDestination,TriggerSource,TriggerType,Url,VirtualDeviceId,AccountState,ActorIsCollaboratorAccount,ApiKind,ApplicationEdition,Billable,CalendarId,ClientId,DestinationFolderId,DestinationFolderTitle,DocId,DocTitle,DocType,DstUserUpn,DestUserUpn,DvcGuid,DvcInterfaceGuid,DvcModelName,DvcModelNumber,DvcType,EventEndTime,EventGuest,EventId,EventMessage,EventOriginalMessage,EventProduct,EventResponseStatus,EventStartTime,EventTitle,EventUid,EventVendor,GroupDomain,IosVendorId,IosVendorUID,IsSecondFactor,IsSuspicious,LastSyncAuditDate,LoginChallengeMethod,LoginChallengeStatus,LoginType,ModuleName,NotificationMessageId,NotificationMethod,NotificationType,OldEventTitle,OldVisibility,OrganizerCalendarId,OriginatingAppId,OsProperty,Owner,OwnerIsSharedDrive,OwnerIsTeamDrive,PrimaryEvent,ProcessName,RegisterPrivelege,Resource_Id,RoleName,Scope,ScopeData,SerialNumber,SourceFolderId,SourceFolderTitle,TargetCalendarId,TargetUserDomain,TargetUserName,TeamDriveId,UserAadid,UserAgentOriginal,VisibilityChange,SourceSystem,Type
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 8:58:55.757 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/SzNKCqxXuENoj4_BqJ8HwAWYlIA""",,10.0.0.25,login,CusID00abc,2083999860194313949,2026-06-30T20:58:55.7570000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200023,,,,,"[{""id"":""abcd1234ef0023"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000023@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""idv_preregistered_phone""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""idv_preregistered_phone""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 1:06:10.069 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/MtJUzTLtXujgXc1yDJZYqHLgBSk""",,10.0.0.26,login,CusID00abc,-6.02E+17,2026-07-01T13:06:10.0690000Z,[22616],US,US-IL,user000001@test.com,USER,123456787654321200024,,,,,"[{""id"":""abcd1234ef0024"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000024@test.com""}]",account_warning,passkey_enrolled,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passkey_enrolled,,Google Workspace Activity Reports,,,,,Google,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 2:42:28.707 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/oHLs5hqScJ67AMxXaOKzq2s01RA""",,10.0.0.6,login,CusID00abc,3277447281443884690,2026-07-01T14:42:28.7070000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200003,,,,,"[{""id"":""abcd1234ef0003"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000003@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 1:06:13.164 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/l8xBMGllgK4VHrLYabzWizUq7JI""",,10.0.0.26,login,CusID00abc,-2.99E+18,2026-07-01T13:06:13.1640000Z,[22616],US,US-IL,user000001@test.com,,123456787654321200024,,,,,"[{""id"":""abcd1234ef0024"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000024@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 3:55:43.454 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/qN5224_FFsirnrfwZnXH01PGbi8""",,10.0.0.6,login,CusID00abc,-2.37E+18,2026-07-01T15:55:43.4540000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200003,,,,,"[{""id"":""abcd1234ef0003"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000003@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 9:33:40.739 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/QGd43NdfpeDKa56PtUs4pvu6uN8""",,10.0.0.11,login,CusID00abc,-3.39E+18,2026-07-01T21:33:40.7390000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200010,,,,,"[{""id"":""abcd1234ef0010"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000010@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""idv_preregistered_phone""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""idv_preregistered_phone""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 10:02:05.099 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/_qIwQm3lcpvXt4I32zIN-MbVokU""",,10.0.0.6,login,CusID00abc,-6.64E+18,2026-07-01T22:02:05.0990000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200003,,,,,"[{""id"":""abcd1234ef0003"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000003@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 9:03:20.103 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/4-BagdjNmyaHUOKS_kB1AbhOAwY""",,10.0.0.8,login,CusID00abc,-9.17E+18,2026-07-01T21:03:20.1030000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200025,,,,,"[{""id"":""abcd1234ef0025"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000025@test.com""}]",login,login_verification,"{""login_type"":""saml"",""login_challenge_method"":[""saml""],""login_challenge_status"":""passed"",""is_second_factor"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,FALSE,,,"[""saml""]",passed,saml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 10:02:47.739 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/UqKEn0MsrNa1GqdZ6ldhUmLDhUU""",,10.0.0.6,login,CusID00abc,5332796540091174837,2026-07-01T22:02:47.7390000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200003,,,,,"[{""id"":""abcd1234ef0003"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000003@test.com""}]",login,login_verification,"{""login_type"":""reauth"",""login_challenge_method"":[""passkey""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""passkey""]",passed,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 9:33:40.739 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/SAef2M2QlDp7X_8SQ1ueqZsLivU""",,10.0.0.11,login,CusID00abc,-8.22E+18,2026-07-01T21:33:40.7390000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200010,,,,,"[{""id"":""abcd1234ef0010"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000010@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""idv_preregistered_phone""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""idv_preregistered_phone""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 6:52:07.320 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/XAyxOdzqa24cxNQrY-690I0mA4g""",,10.0.0.27,login,CusID00abc,8113712130935041732,2026-07-01T18:52:07.3200000Z,[22616],US,US-GA,user000001@test.com,,123456787654321200026,,,,,"[{""id"":""abcd1234ef0026"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000026@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 9:12:08.883 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/f8HRf-S4jqoBGsGaD248GryOqxQ""",,10.0.0.20,login,CusID00abc,-5.62E+18,2026-07-01T21:12:08.8830000Z,[22616],US,US-GA,user000001@test.com,,123456787654321200005,,,,,"[{""id"":""abcd1234ef0005"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000005@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""security_key""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""security_key""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 9:12:08.883 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/RgYDq5dRheQsW3mU8ugRr20fVKk""",,10.0.0.20,login,CusID00abc,-3.95E+18,2026-07-01T21:12:08.8830000Z,[22616],US,US-GA,user000001@test.com,,123456787654321200005,,,,,"[{""id"":""abcd1234ef0005"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000005@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""security_key""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""security_key""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 8:49:36.500 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/mUCni13KpaNtz0eYcVwoiRDVT6g""",,10.0.0.28,login,CusID00abc,9104773916001276414,2026-07-01T20:49:36.5000000Z,[33652],US,US-CO,user000001@test.com,,123456787654321200027,,,,,"[{""id"":""abcd1234ef0027"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000027@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""idv_preregistered_phone""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""idv_preregistered_phone""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 8:49:36.500 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/Ow_VhL8QaDq5CKLkC20PYQHF1vY""",,10.0.0.28,login,CusID00abc,-1.73E+18,2026-07-01T20:49:36.5000000Z,[33652],US,US-CO,user000001@test.com,,123456787654321200027,,,,,"[{""id"":""abcd1234ef0027"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000027@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""idv_preregistered_phone""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""idv_preregistered_phone""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 8:30:48.772 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/MFhNodCK0CWDO5AY-Bo5pEMaKck""",,10.0.0.20,login,CusID00abc,-3.75E+18,2026-07-01T20:30:48.7720000Z,[22616],US,US-GA,user000001@test.com,,123456787654321200019,,,,,"[{""id"":""abcd1234ef0019"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000019@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""device_prompt""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""device_prompt""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 5:21:38.610 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/xNElNNPDvT0LGQlfP9BV_RhOARg""",,10.0.0.29,login,CusID00abc,-6.74E+18,2026-07-01T17:21:38.6100000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200028,,,,,"[{""id"":""abcd1234ef0028"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000028@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 7:07:58.403 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/surOH_msFC9DN3ad4YGalbx9eoI""",,10.0.0.30,login,CusID00abc,-3.67E+18,2026-07-01T19:07:58.4030000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200029,,,,,"[{""id"":""abcd1234ef0029"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000029@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 6:04:03.644 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/dhV5rBkqU8t4fq4y6ICsL-3Zmqo""",,10.0.0.13,login,CusID00abc,-8.25E+18,2026-07-01T18:04:03.6440000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200012,,,,,"[{""id"":""abcd1234ef0012"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000012@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 7:01:07.504 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/5NJxJv7aawQGld8S4Z9Pd4MREs0""",,10.0.0.31,login,CusID00abc,-7.22E+18,2026-07-01T19:01:07.5040000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200002,,,,,"[{""id"":""abcd1234ef0002"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000002@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""saml""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""saml""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 7:01:07.504 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/LPH1qnFzC2wfFwR1vvxpcFkAl4M""",,10.0.0.31,login,CusID00abc,2004925650058892671,2026-07-01T19:01:07.5040000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200002,,,,,"[{""id"":""abcd1234ef0002"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000002@test.com""}]",login,login_verification,"{""login_type"":""reauth"",""login_challenge_method"":[""saml""],""login_challenge_status"":""passed"",""is_second_factor"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,FALSE,,,"[""saml""]",passed,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 7:07:56.622 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/bN0FLwsvssaXuBaziKcIHcImiUc""",,10.0.0.30,login,CusID00abc,-3.92E+18,2026-07-01T19:07:56.6220000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200029,,,,,"[{""id"":""abcd1234ef0029"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000029@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 8:15:35.312 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/Arz1VU1clr2PNnAxOy67O-X1-WI""",,10.0.0.18,login,CusID00abc,401607121450033082,2026-07-01T20:15:35.3120000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200017,,,,,"[{""id"":""abcd1234ef0017"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000017@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 9:41:05.227 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/Di9SdVSsZnb0I9pT3EFRYOLbJFI""",,10.0.0.13,login,CusID00abc,7705247434756863268,2026-07-01T21:41:05.2270000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200012,,,,,"[{""id"":""abcd1234ef0012"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000012@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"7/1/2026, 8:30:48.772 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/T8nTRgrw5ernQPF0BCF8T_5r2NA""",,10.0.0.20,login,CusID00abc,954520605537948384,2026-07-01T20:30:48.7720000Z,[22616],US,US-GA,user000001@test.com,,123456787654321200019,,,,,"[{""id"":""abcd1234ef0019"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000019@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""device_prompt""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""device_prompt""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
