SourceSystem,"TimeGenerated [UTC]","uuid_s","session_uuid","timestamp [UTC]",country,category,"action_type",details,"target_user",client,location,"actor_uuid","actor_details",action,"object_type","object_uuid","object_details","aux_id","aux_uuid","aux_details","aux_info",session,"used_version","vault_uuid","item_uuid",user,"log_source",TenantId,Type,"_ResourceId"
,"2/2/2024, 12:30:05.937 PM",42NHGYJZEY2TNELJ3ZODNCSPCD,,"1/9/2024, 9:37:09.582 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",join,gm,hoodvybndrehz3jjaznw5kqk7m,,12292885,W4BCGIVZAVESRDIIGWNL4EPPHE,"{""uuid"":""W4BCGIVZAVESRDIIGWNL4EPPHE"",""name"":""Tshepo Mereohle"",""email"":""tshepo.mereohle@securehats.nl""}",R,"{""uuid"":""PRSAKDYXG5EBZGFLDNGCX4W5YY"",""login_time"":""2024-01-09T09:37:05.8424538Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",WJVZAPJHYER56WRPIST637WGGY,,"1/9/2024, 9:37:09.738 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",sendts,user,W4BCGIVZAVESRDIIGWNL4EPPHE,"{""uuid"":""W4BCGIVZAVESRDIIGWNL4EPPHE"",""name"":""Tshepo Mereohle"",""email"":""tshepo.mereohle@securehats.nl""}",,,,,"{""uuid"":""PRSAKDYXG5EBZGFLDNGCX4W5YY"",""login_time"":""2024-01-09T09:37:05.8424538Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",KIDCBWLK5LPMKZH4XVTC7RQLV6,,"1/9/2024, 9:37:12.467 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",join,gm,l4oh2ghravchmzkuactjffwieu,,12292885,W4BCGIVZAVESRDIIGWNL4EPPHE,"{""uuid"":""W4BCGIVZAVESRDIIGWNL4EPPHE"",""name"":""Tshepo Mereohle"",""email"":""tshepo.mereohle@securehats.nl""}",R,"{""uuid"":""PRSAKDYXG5EBZGFLDNGCX4W5YY"",""login_time"":""2024-01-09T09:37:05.8424538Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",DVS4BT5ZDGTHNWXUOSFH2JWYGL,,"1/9/2024, 10:02:09.444 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",activate,user,W4BCGIVZAVESRDIIGWNL4EPPHE,"{""uuid"":""W4BCGIVZAVESRDIIGWNL4EPPHE"",""name"":""Tshepo Mereohle"",""email"":""tshepo.mereohle@securehats.nl""}",,,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",LVKJIHHDW3CKQONM3FPUSIQPOE,,"1/9/2024, 10:02:09.481 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",revoke,gva,shjjeghrl3x7hmvfsd2vrpqqda,,20446667,6me6nx3rwsjzlcusk6hz2tyyj4,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",W6566LDVHFBT6Z7ZA3Q47J5BMG,,"1/9/2024, 10:02:09.505 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",update,billing,KFBHWWBES5FMZOL4DEO4ZADXHY,,,,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",AX4A2QYDPY3RRCOWSBG5SQ4VUD,,"1/9/2024, 10:04:10.580 AM",,,,,,,"{""country"":""South Africa"",""region"":""Gauteng"",""city"":""Johannesburg"",""latitude"":-26.2309,""longitude"":28.0583}",W4BCGIVZAVESRDIIGWNL4EPPHE,"{""uuid"":""W4BCGIVZAVESRDIIGWNL4EPPHE"",""name"":""Tshepo Mereohle"",""email"":""tshepo.mereohle@securehats.nl""}",create,device,lfg24jfkrs4zrtnakgrsohsj5u,,12292885,W4BCGIVZAVESRDIIGWNL4EPPHE,"{""uuid"":""W4BCGIVZAVESRDIIGWNL4EPPHE"",""name"":""Tshepo Mereohle"",""email"":""tshepo.mereohle@securehats.nl""}",,"{""uuid"":""XEYQME3JBFEGXPFR7C44A4J6TQ"",""login_time"":""2024-01-09T10:04:10.5693516Z"",""device_uuid"":""lfg24jfkrs4zrtnakgrsohsj5u"",""ip"":""154.66.115.99""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",3YGEPC6QEKKNM6PJP7X6M6OMZR,,"1/9/2024, 10:04:10.597 AM",,,,,,,"{""country"":""South Africa"",""region"":""Gauteng"",""city"":""Johannesburg"",""latitude"":-26.2309,""longitude"":28.0583}",W4BCGIVZAVESRDIIGWNL4EPPHE,"{""uuid"":""W4BCGIVZAVESRDIIGWNL4EPPHE"",""name"":""Tshepo Mereohle"",""email"":""tshepo.mereohle@securehats.nl""}",enblmfa,user,W4BCGIVZAVESRDIIGWNL4EPPHE,"{""uuid"":""W4BCGIVZAVESRDIIGWNL4EPPHE"",""name"":""Tshepo Mereohle"",""email"":""tshepo.mereohle@securehats.nl""}",1551616,,,T,"{""uuid"":""XEYQME3JBFEGXPFR7C44A4J6TQ"",""login_time"":""2024-01-09T10:04:10.5693516Z"",""device_uuid"":""lfg24jfkrs4zrtnakgrsohsj5u"",""ip"":""154.66.115.99""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",OHJFK3L4VGE3XFNWIK7R3MM5I6,,"1/9/2024, 10:32:11.410 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",activate,user,OZ6ASBXDNZB5FH3CTGEPF776CA,"{""uuid"":""OZ6ASBXDNZB5FH3CTGEPF776CA"",""name"":""Jesse Pinkman"",""email"":""jesse.pinkman@securehats.nl""}",,,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",MZX2DNBJ4S7LS6RJKGREFELHBX,,"1/9/2024, 10:32:11.449 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",revoke,gva,mp3dyeyoxjoijzkac3lbmfd3ym,,20446667,6me6nx3rwsjzlcusk6hz2tyyj4,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",ZU5TSPP7DGTVNHXK4GSJEDQD2J,,"1/9/2024, 10:32:11.470 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",update,billing,KFBHWWBES5FMZOL4DEO4ZADXHY,,,,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",LRHRDZUN63LHRETAPTGOPFXV2P,,"1/9/2024, 10:46:52.173 AM",,,,,,,"{""country"":""South Africa"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",XWOPONVJBJB27NOAAJWPRTKIXY,"{""uuid"":""XWOPONVJBJB27NOAAJWPRTKIXY"",""name"":""Arthur Shelby"",""email"":""arthur.shelby@securehats.nl""}",patch,items,qsfsfooyrxuxssdyp7qbviya2q,,7,,,"0,1,0,0,0","{""uuid"":""YSEE7L6LIZAY3CZIC6JRHBSKX4"",""login_time"":""2024-01-09T10:43:00.5106980Z"",""device_uuid"":""3s4dyqyylfxaw2s4ct7nfmdqsm"",""ip"":""105.233.97.193""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",7KHFDOUH6RHGAYVOC5GSOKJ5Q3,,"1/9/2024, 11:50:12.805 AM",,,,,,,"{""country"":""South Africa"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",FWQHEJFL2VH3HBLUYSUXZJLC6E,"{""uuid"":""FWQHEJFL2VH3HBLUYSUXZJLC6E"",""name"":""Siphelele Mahlumba"",""email"":""siphelele.mahlumba@securehats.nl""}",patch,items,3lbifwzxxf4a4eqmfavxmp2evi,,5,,,"1,0,0,0,0","{""uuid"":""LRPE72C5NZHS7AT5OQMP2ISDJE"",""login_time"":""2024-01-09T11:48:34.5432427Z"",""device_uuid"":""emfegx2ovpciczotfpcpobryue"",""ip"":""105.233.97.193""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",OETLCTODWWWWGCGM4YMEB7GVRD,,"1/10/2024, 9:18:26.548 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",activate,user,5AM7ZEIEOBGOHE6YPB4R2JVFRQ,"{""uuid"":""5AM7ZEIEOBGOHE6YPB4R2JVFRQ"",""name"":""Silvo Dante"",""email"":""silvo.dante@securehats.nl""}",,,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",N5MW5BFO6447VVKIKZEPF6AKQO,,"1/10/2024, 9:18:26.629 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",revoke,gva,jzsyf56p5nubsvljtz5go7f7mm,,20446667,6me6nx3rwsjzlcusk6hz2tyyj4,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",352FPMVJA3QD5QJHFIBJAXQAN6,,"1/10/2024, 9:18:26.667 AM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",update,billing,KFBHWWBES5FMZOL4DEO4ZADXHY,,,,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",BHBXQYRVPGJRSNF5IKGHOY4B4G,,"1/10/2024, 12:38:37.946 PM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",activate,user,MO5WOGK645CDLIRQUPE4R323YQ,"{""uuid"":""MO5WOGK645CDLIRQUPE4R323YQ"",""name"":""Polly Gray"",""email"":""polly.gray@securehats.nl""}",,,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",UQIPAH3GXMZFNCNVFRJRSEKQ6N,,"1/10/2024, 12:38:37.981 PM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",revoke,gva,vhu27dddbjth6rg2glgkuwwuwi,,20446667,6me6nx3rwsjzlcusk6hz2tyyj4,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",AXXIPMBMEXNG2ZY4SIW5XTBJSB,,"1/10/2024, 12:38:38.006 PM",,,,,,,"{""country"":""The Netherlands"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3716,""longitude"":4.8883}",AVHAFAP4PRDF5K3724I67N3CEU,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}",update,billing,KFBHWWBES5FMZOL4DEO4ZADXHY,,,,,,"{""uuid"":""3XDZ4HOCEJD6NIWL24JPJNYTAM"",""login_time"":""2024-01-09T09:37:06.9403428Z"",""device_uuid"":""pjleru42mvdhql4nl7mab6ympm"",""ip"":""51.137.8.250""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",4UKYTQYPDRJUQCWVSP7Y3JTC3G,,"1/10/2024, 6:27:47.462 PM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",view,report,,,,,,"sign-in-attempts","{""uuid"":""544LYNWP2JD33OVZPVYBOJKXXI"",""login_time"":""2024-01-10T18:27:18.1909952Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",XYJNKHOYAUZ6EOCVY7RL3QEN7G,,"1/11/2024, 8:29:50.697 AM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",view,report,,,,,,"sign-in-attempts","{""uuid"":""4WQKSMHIC5GXVAUGLVN6SJOOZY"",""login_time"":""2024-01-11T08:29:08.9594363Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",RRJTQQAO7NV4N4TUVSA5HQPOKC,,"1/11/2024, 8:36:53.258 AM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",patch,items,pxod76epyirrlm3hnsj4lws6yi,,5,,,"0,1,0,0,0","{""uuid"":""TMVGHPN5CRCR5F7VFBWT6R74JY"",""login_time"":""2024-01-11T08:33:21.1635277Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",7JRX4SDSYPTFPUFDZQBQ5TTRGR,,"1/11/2024, 8:37:18.769 AM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",patch,items,pxod76epyirrlm3hnsj4lws6yi,,6,,,"0,1,0,0,0","{""uuid"":""TMVGHPN5CRCR5F7VFBWT6R74JY"",""login_time"":""2024-01-11T08:33:21.1635277Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",4SB6MVONI22YLQZ2YWEFMEF76A,,"1/11/2024, 8:40:09.067 AM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",patch,items,pxod76epyirrlm3hnsj4lws6yi,,7,,,"1,0,0,0,0","{""uuid"":""TMVGHPN5CRCR5F7VFBWT6R74JY"",""login_time"":""2024-01-11T08:33:21.1635277Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",Y7OP4JL7TXWLTOY2AIGPREG43K,,"1/11/2024, 9:09:01.717 AM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",grant,uva,goexfwxrnfwvlgn2m5qqnrgjfe,,11829892,2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",32,"{""uuid"":""UKHNUNSTNREVPBLKUGEZG7IFME"",""login_time"":""2024-01-11T09:08:14.8159445Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",3Q5EYI4WFYPXLGDZB3NFHPADCI,,"1/11/2024, 9:09:01.723 AM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",grant,uva,hkih674vjms6md4evnhsbzd7ri,,11829892,2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",32,"{""uuid"":""UKHNUNSTNREVPBLKUGEZG7IFME"",""login_time"":""2024-01-11T09:08:14.8159445Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",CO6HRINWI6MMKTZO4JTZ33CHFG,,"1/11/2024, 9:09:01.726 AM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",grant,uva,v55t357pscfhe4hgoy52z3wjte,,11829892,2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",32,"{""uuid"":""UKHNUNSTNREVPBLKUGEZG7IFME"",""login_time"":""2024-01-11T09:08:14.8159445Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/2/2024, 12:30:05.937 PM",6M6JPWHSKH3GMIUIBFEQRG2MCE,,"1/11/2024, 9:10:19.034 AM",,,,,,,"{""country"":""Portugal"",""region"":""Faro"",""city"":""Olh�o"",""latitude"":37.0272,""longitude"":-7.8338}",2C4RSXPRI5BVFOS3TCJFYDZYXY,"{""uuid"":""2C4RSXPRI5BVFOS3TCJFYDZYXY"",""name"":""Tommy Shelby"",""email"":""tommy.shelby@securehats.nl""}",view,report,,,,k2k55v3k5bedqwounknnh3ugjy,,"item-usage-report","{""uuid"":""UKHNUNSTNREVPBLKUGEZG7IFME"",""login_time"":""2024-01-11T09:08:14.8159445Z"",""device_uuid"":""wnxznnlchyi4cpqratg6dzigjq"",""ip"":""95.93.92.51""}",,,,,auditevents,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
