TimeGenerated,system_token_s,threat_detail_s,account_id_g,severity_name_s,event_id_g,threat_name_s,threat_uuid_g,threat_vector_s,device_time_t,device_id_g,device_model_s,device_jailbroken_b,zdevice_id_g,detection_app_instance_id_g,detection_app_version_s,device_os_s,device_os_version_s,device_owner_id_g,device_owner_email_s,device_owner_first_name_s,device_owner_last_name_s,device_ip_s,device_mac_s,gateway_ip_s,gateway_mac_s,base_station_s,attacker_ip_s,attacker_mac_s,attacker_bssid_s,attacker_ssid_s,network_s,network_bssid_s,network_interface_s,stagefright_vulnerability_report_s,jailbreak_reasons_s,process_s,sideloaded_app_developer_s,sideloaded_app_name_s,sideloaded_app_package_s,event_s,file_name_s,file_hash_g,file_path_s,suspected_url_s,malware_list_s,package_name_s,malware_family_s,installer_source_s,action_triggered_s,profile_name_s,profile_type_s,profile_identifier_s,subnet_mask_s,network_encryption_s,external_ip_s,certificate_s
2020-02-10T20:22:10.605Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=f5deb8c8-4265-415a-8359-3dbd2b9ee660,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,f5deb8c8-4265-415a-8359-3dbd2b9ee660,TRACEROUTE_MITM,5d151082-ded7-4ca3-bffb-fe47d1fea178,Network,2020-02-10T20:22:09.811Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,00:c0:ca:8f:d6:31,,192.168.0.102,00:c0:ca:8f:d6:31,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:20:30.013Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=e4a18820-fa48-4d88-8807-71b3e324fc69,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,e4a18820-fa48-4d88-8807-71b3e324fc69,PASSCODE_NOT_ENABLED,c90765a4-defd-4a0f-bfa4-5ae1cea87e14,Device,2020-02-10T20:20:29.541Z,d67e1274-f853-4264-998e-900482aec6e8,,false,63c21f29-4ac5-42bb-969c-7ec644d36206,5ef948f0-9cc1-4b06-a192-346e3135bd82,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.317,92:62:f8:d6:48:8a,192.168.12.1,08:5b:0e:e6:ce:71,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:22:10.766Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=5d3740b6-973e-4aec-b5d1-8779ca17ab70,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,5d3740b6-973e-4aec-b5d1-8779ca17ab70,ROGUE_ACCESS_POINT,4c194847-d139-402d-ab7c-ff91392416ac,Network,2020-02-10T20:22:10.011Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.43.1,00:c0:ca:aa:bb:cc,"{""mnc"":260,""psc"":251,""type"":""WCDMA"",""cid"":124989446,""mcc"":310,""lac"":45991}",,,00:c0:ca:aa:bb:cc,"""Planet""",AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:20:30.757Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=0e094bf2-7cdb-4c20-ac06-d461f019bfd6,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,0e094bf2-7cdb-4c20-ac06-d461f019bfd6,ROGUE_ACCESS_POINT_NEARBY,60518a13-1033-485a-8ac4-cff4f198bcf6,Network,2020-02-10T20:20:30.58Z,d67e1274-f853-4264-998e-900482aec6e8,,false,63c21f29-4ac5-42bb-969c-7ec644d36206,5ef948f0-9cc1-4b06-a192-346e3135bd82,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.317,92:62:f8:d6:48:8a,192.168.0.1,00:00:00:00:00:00,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",,,00:c0:ca:8f:d6:31,85GLG85IXZHP,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:18:52.285Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=ddb3f359-3a3d-444e-b131-7b34d9e7f50b,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,ddb3f359-3a3d-444e-b131-7b34d9e7f50b,TCP_SCAN,6f7b562d-8160-4df1-88bb-d61cf61931fd,Network,2020-02-10T20:18:51.382Z,21f322e8-0fd6-4328-96d2-f36063a8b455,,false,2ffd2688-d418-457d-898d-34b6186bcd31,27495d77-c8e3-4e85-9606-8b4e8f90525d,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.206,12:77:8c:92:fa:c0,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",192.168.0.100,00:c0:ca:8f:d6:31,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:20:32.052Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=26c33e3c-fb0b-48ee-bbc4-198160a629f7,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,26c33e3c-fb0b-48ee-bbc4-198160a629f7,TCP_SCAN,80fe8330-8dda-41c1-b618-3f0eef5a35d1,Network,2020-02-10T20:20:31.564Z,d67e1274-f853-4264-998e-900482aec6e8,,false,63c21f29-4ac5-42bb-969c-7ec644d36206,5ef948f0-9cc1-4b06-a192-346e3135bd82,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.317,92:62:f8:d6:48:8a,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",192.168.0.100,00:c0:ca:8f:d6:31,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:22:11.633Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=68d718bb-7cdb-4527-bbe8-8b0b2168bb51,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,68d718bb-7cdb-4527-bbe8-8b0b2168bb51,STAGEFRIGHT_VULNERABLE,2e0a645e-ad10-4c7a-9304-7240121ff254,Device,2020-02-10T20:22:11.109Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,"{""CVE-2015-3828"":false,""CVE-2015-3827"":true,""CVE-2015-3829"":true,""CVE-2015-6575-2"":true,""CVE-2015-6602"":true,""CVE-2015-1538"":true,""CVE-2015-6575-3"":true,""CVE-2015-3876"":false,""CVE-2015-6575-1"":true,""CVE-2015-3824"":true,""CVE-2015-3864"":true}",,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:20:30.733Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=b55a7909-972b-41c6-8330-380c840768de,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,b55a7909-972b-41c6-8330-380c840768de,ROGUE_ACCESS_POINT,2abeedb5-d5ec-40b8-a666-90782a95b605,Network,2020-02-10T20:20:30.391Z,d67e1274-f853-4264-998e-900482aec6e8,,false,63c21f29-4ac5-42bb-969c-7ec644d36206,5ef948f0-9cc1-4b06-a192-346e3135bd82,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.317,92:62:f8:d6:48:8a,192.168.43.1,00:c0:ca:aa:bb:cc,"{""mnc"":260,""psc"":251,""type"":""WCDMA"",""cid"":124989446,""mcc"":310,""lac"":45991}",,,00:c0:ca:aa:bb:cc,"""Planet""",AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:20:31.447Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=fb3686ba-e934-4e41-adab-020f176a55c0,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,fb3686ba-e934-4e41-adab-020f176a55c0,TLS_DOWNGRADE,186cb646-e15a-466a-bcdd-c0b57779f14c,Network,2020-02-10T20:20:31.196Z,d67e1274-f853-4264-998e-900482aec6e8,,false,63c21f29-4ac5-42bb-969c-7ec644d36206,5ef948f0-9cc1-4b06-a192-346e3135bd82,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.317,92:62:f8:d6:48:8a,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":410,""psc"":137,""type"":""WCDMA"",""cid"":106061950,""mcc"":310,""lac"":52664}",,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:22:10.558Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=15cc552f-4c2e-4925-b70e-d850c4a963c2,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,15cc552f-4c2e-4925-b70e-d850c4a963c2,NETWORK_HANDOFF,b8094ffc-5901-49a3-a4ee-6c7cb1fbb573,Network,2020-02-10T20:22:09.486Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,00:c0:ca:aa:bb:cc,,192.168.0.1,00:c0:ca:aa:bb:cc,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:22:10.73Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=2f95fdf9-8c35-4d0e-a816-248894cd50a2,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,2f95fdf9-8c35-4d0e-a816-248894cd50a2,SELINUX_DISABLED,f41112cd-e2ff-48b7-8703-de429c421818,Device,2020-02-10T20:22:10.417Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""mcc"":310,""pci"":97,""ci"":16494338,""tac"":31892,""type"":""LTE""}",,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:20:31.322Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=3586c7b2-740d-4acf-ae67-6c714a05a02f,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,3586c7b2-740d-4acf-ae67-6c714a05a02f,MALICIOUS_WEBSITE_OPENED,0cd25e6e-5770-40b4-bdc5-bd5550f0b2ec,Device,2020-02-10T20:20:31.045Z,d67e1274-f853-4264-998e-900482aec6e8,,false,63c21f29-4ac5-42bb-969c-7ec644d36206,5ef948f0-9cc1-4b06-a192-346e3135bd82,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.317,92:62:f8:d6:48:8a,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,http://www.scbusinc.com/yahoo/d,,,,,,,,,,,,
2020-02-10T20:22:12.668Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=8435b63d-b517-49c4-8679-4d3ea554bc09,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,8435b63d-b517-49c4-8679-4d3ea554bc09,TCP_SCAN,c6dc4c65-f6c7-4853-996e-bf38a116c2d9,Network,2020-02-10T20:22:11.398Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",192.168.0.100,00:c0:ca:8f:d6:31,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:20:32.298Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=21b560ff-ba8b-4757-bf2d-d2486085cdcf,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,21b560ff-ba8b-4757-bf2d-d2486085cdcf,UNKNOWN_SOURCES_ON,6dbc786e-9977-4822-8975-95c8c9a087d8,Device,2020-02-10T20:20:31.977Z,d67e1274-f853-4264-998e-900482aec6e8,,false,63c21f29-4ac5-42bb-969c-7ec644d36206,5ef948f0-9cc1-4b06-a192-346e3135bd82,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.317,92:62:f8:d6:48:8a,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:22:10.813Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=e5d76dfd-552f-46ce-b3ce-5511aa2ca194,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,e5d76dfd-552f-46ce-b3ce-5511aa2ca194,MALICIOUS_WEBSITE,413f06f8-9936-493a-bd62-8645c3dd1481,Device,2020-02-10T20:22:10.574Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,http://www.scbusinc.com/yahoo/d,,,,,,,,,,,,
2020-02-10T20:22:11.674Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=3a33a562-7c58-4d1f-8733-e7bf0b56ef07,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,3a33a562-7c58-4d1f-8733-e7bf0b56ef07,MALICIOUS_WEBSITE_OPENED,ac1577e5-883b-4fd3-be51-21726396f11d,Device,2020-02-10T20:22:10.711Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,http://www.scbusinc.com/yahoo/d,,,,,,,,,,,,
2020-02-10T20:22:10.558Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=2c39ae9b-628e-43ba-a831-ca58b30885ae,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,2c39ae9b-628e-43ba-a831-ca58b30885ae,DANGERZONE_NEARBY,e4945dce-0906-4a25-a97a-d5472dbf18a9,Network,2020-02-10T20:22:09.635Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.14.1,08:5b:0e:e6:ce:84,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:22:16.902Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=cfab0db9-5f24-4e76-ab1f-2af3ff811afe,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,cfab0db9-5f24-4e76-ab1f-2af3ff811afe,ANDROID_NOT_UPDATED,22188e8c-b251-489a-a05c-340d4eadb00c,Device,2020-02-10T20:22:16.15Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:45.886Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=37aee08d-d1dd-4023-8165-b8fc66547c17,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,37aee08d-d1dd-4023-8165-b8fc66547c17,DANGERZONE_CONNECTED,bd616bce-bb8b-427f-bb0e-78742f14037a,Network,2020-02-10T20:23:45.72Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.14.1,08:5b:0e:e6:ce:84,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:22:16.824Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=0c018d81-4fe7-4a1b-8211-aadf54318303,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,0c018d81-4fe7-4a1b-8211-aadf54318303,UNKNOWN_SOURCES_ON,8c0600b3-bb7e-48d9-84fc-4ff22892e73f,Device,2020-02-10T20:22:15.925Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:46.756Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=6c19f63d-e68d-4f41-b7f7-79eba5308b55,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,6c19f63d-e68d-4f41-b7f7-79eba5308b55,CAPTIVE_PORTAL,c6df9f99-9a03-4502-b59a-50a547dd2c3d,Network,2020-02-10T20:23:46.322Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:22:16.002Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=c0e7056c-5532-495d-8cca-3c3899cce0ff,ec1200dc-009d-406c-903c-1e2f16fda553,LOW,c0e7056c-5532-495d-8cca-3c3899cce0ff,UDP_SCAN,2f5c1229-f4f0-43f2-b927-64e8599666cb,Network,2020-02-10T20:22:15.734Z,6c6af6e7-2bcf-4b50-8a8a-f892bd60052c,,false,0c7ff7c8-afe8-486f-93af-4e92f1dc56ce,e636d22e-a7b8-4512-a66c-8d4050a23681,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.271,3c:4c:83:4f:df:3e,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":260,""psc"":510,""type"":""WCDMA"",""cid"":124989444,""mcc"":310,""lac"":45991}",192.168.0.100,00:c0:ca:8f:d6:31,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:48.198Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=83f3603d-ee59-4d6d-a9ba-21e5801a415b,ec1200dc-009d-406c-903c-1e2f16fda553,ELEVATED,83f3603d-ee59-4d6d-a9ba-21e5801a415b,TLS_DOWNGRADE,a74fc019-25b7-4d12-b380-7bb38eff28cc,Network,2020-02-10T20:23:47.867Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,"{""mnc"":410,""psc"":137,""type"":""WCDMA"",""cid"":106061950,""mcc"":310,""lac"":52664}",,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:46.136Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=3d57bdde-37dd-45b1-b72c-1b5eaccfdf6e,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,3d57bdde-37dd-45b1-b72c-1b5eaccfdf6e,SYSTEM_TAMPERING,5967802d-2306-412a-a811-6a9192cd3d0a,Device,2020-02-10T20:23:45.868Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.12.1,08:5b:0e:e6:ce:71,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,en0,,Codesign Disabled,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:49.005Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=7ada46f8-f474-4fee-a852-a867954fb87b,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,7ada46f8-f474-4fee-a852-a867954fb87b,UNKNOWN_SOURCES_ON,50b59d52-7043-44f8-99bc-a5d491208ab4,Device,2020-02-10T20:23:48.638Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,192.168.0.1,6c:19:8f:f4:42:b2,{},,,,,AUTOMATION,e8:fc:af:f6:a5:8d,wlan0,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10T20:23:45.809Z,zipsemm5,https://feature5-console.zdevzoo.com/event/details?id=63587572-fd74-472e-8818-4709f1025cb7,ec1200dc-009d-406c-903c-1e2f16fda553,CRITICAL,63587572-fd74-472e-8818-4709f1025cb7,APP_TAMPERING,086066bf-840d-441c-9744-8260b0cc02c9,Device,2020-02-10T20:23:45.225Z,80571980-165e-49c6-a556-71efe0196f77,,false,61208ec1-0ac0-4d16-b707-758903acbfed,f78642d1-3b85-4813-81b2-6522e02f323f,4.10.0,ios,,76ecd7ad-e86e-48b1-86eb-807c29ceda97,zipsemm5-gdpr-user@zimperium.com,anonymous,user,192.168.1.311,78:1a:bc:91:62:34,127.0.0.1,00:00:00:00:00:00,,,,,,AUTOMATION,e8:fc:af:f6:a5:8d,lo0,,,,,,,,,,,,,,,,,,,,,,,
